GAME_ID,EVENT_ID,COMMENT_TX
"MIN200210090",14,"$Adam Kennedy picked off 1B; Scott Spiezio tried to score during rundown; he knocked ball away from A.J. Pierzynski"
"MIN200210090",23,"$Tim Salmon left with tight right hamstring"
"ANA200210110",58,"$infield in"
"ANA200210120",26,"$Dustan Mohr and Luis Rivas collided"
"ANA200210120",53,"$Darin Erstad trapped and lost the ball then slid over it, pushing it into the turf; Tim Salmon had to pull it out of the ground"
"MIN200210090",14,"$Adam Kennedy picked off 1B; Scott Spiezio tried to score during rundown; he knocked ball away from A.J. Pierzynski"
"MIN200210090",23,"$Tim Salmon left with tight right hamstring"
"ANA200210110",58,"$infield in"
"ANA200210120",26,"$Dustan Mohr and Luis Rivas collided"
"ANA200210120",53,"$Darin Erstad trapped and lost the ball then slid over it, pushing it into the turf; Tim Salmon had to pull it out of the ground"
